Time;CH 1 Object Temperature;CH 1 Sink Temperature;CH 1 Target Object Temperature;CH 1 (Ramp) Nominal Temperature;CH 1 Thermal Power Model Current;CH 1 Actual Output Current;CH 1 Actual Output Voltage;_label_PAR_PID_LIM_N1;_label_PAR_PID_LIM_P1;CH 1 PID Control Variable;_label_MoniTempObj1_ADC;_label_PAR_TOBJ_U1;_label_PAR_TOBJ_R1;_label_PAR_NTC_SINK_CH1_ADC;_label_PAR_TSINK_R1;_label_PAR_SINK_MEAS_T1;_label_PAR_OBJECT_MEAS_T1;CH 2 Object Temperature;CH 2 Sink Temperature;CH 2 Target Object Temperature;CH 2 (Ramp) Nominal Temperature;CH 2 Thermal Power Model Current;CH 2 Actual Output Current;CH 2 Actual Output Voltage;_label_PAR_PID_LIM_N2;_label_PAR_PID_LIM_P2;CH 2 PID Control Variable;_label_MoniTempObj2_ADC;_label_PAR_TOBJ_U2;_label_PAR_TOBJ_R2;_label_PAR_NTC_SINK_CH2_ADC;_label_PAR_TSINK_R2;_label_PAR_SINK_MEAS_T2;_label_PAR_OBJECT_MEAS_T2;_label_Mon_PAR_DEVICE_TYPE;_label_uc_Version;_label_PAR_MIN_FW_VERSION_Moni;_label_uc_BuildNumber;_labelM_PAR_VER_HW_VERSION;_labelM_PAR_VER_HW_SERNR;Driver Input Voltage;_label_M10V;_label_M33V;Device Temperature;_label_PAR_OUT_CURRENT_SUM;_label_PAR_DEV_TEMPM_ILIMIT;_label_PAR_DEV_TEMPM_TLIMIT;Error Number;Error Instance;Error Parameter;_label_PAR_DEBUG_U1A;_label_PAR_DEBUG_I1A;_label_PAR_DEBUG_U1B;_label_PAR_DEBUG_I1B;_label_PAR_DEBUG_REL_PWM_LEV1;_label_PAR_SYM_CORR1;_label_PAR_DEBUG_ABS_PWM_LA1;_label_PAR_DEBUG_ABS_PWM_LB1;_label_PAR_DEBUG_U2A;_label_PAR_DEBUG_I2A;_label_PAR_DEBUG_U2B;_label_PAR_DEBUG_I2B;_label_PAR_DEBUG_REL_PWM_LEV2;_label_PAR_SYM_CORR2;_label_PAR_DEBUG_ABS_PWM_LA2;_label_PAR_DEBUG_ABS_PWM_LB2;_label_PAR_SYSTICK_MAX_CYCLE;_label_PAR_SYSTICK_AVG_CYCLE;_label_PAR_FAN_REL_COOL_POWER1;_label_PAR_FAN_REL_COOL_POWER2;CH1 Fan Speed;CH2 Fan Speed;_label_TimeBase_TempCtrl1;_label_TimeBase_TempCtrl2;_label_PAR_NTC_SINK_CH3_ADC;_label_PAR_NTC_SINK_CH4_ADC;_label_PAR_TOBJ_MIN_U1;_label_PAR_TOBJ_MAX_U1;_label_PAR_TOBJ_MIN_R1;_label_PAR_TOBJ_MAX_R1;_label_PAR_TOBJ_MIN_T1;_label_PAR_TOBJ_MAX_T1;_label_PAR_TOBJ_MIN_U2;_label_PAR_TOBJ_MAX_U2;_label_PAR_TOBJ_MIN_R2;_label_PAR_TOBJ_MAX_R2;_label_PAR_TOBJ_MIN_T2;_label_PAR_TOBJ_MAX_T2;_label_PAR_TSINK_MIN_R1;_label_PAR_TSINK_MIN_R2;_label_PAR_TSINK_MAX_R1;_label_PAR_TSINK_MAX_R2;_label_PAR_TSINK_MIN_T1;_label_PAR_TSINK_MIN_T2;_label_PAR_TSINK_MAX_T1;_label_PAR_TSINK_MAX_T2;_label_PAR_ADS_SELFT_TRIGGER1;_label_PAR_ADS_SELFT_AVDD1;_label_PAR_ADS_SELFT_IRS1;_label_PAR_ADS_SELFT_VREF1;_label_PAR_ADS_SELFT_TRIGGER2;_label_PAR_ADS_SELFT_AVDD2;_label_PAR_ADS_SELFT_IRS2;_label_PAR_ADS_SELFT_VREF2;_label_PAR_PBC_RES_InputState;_label_PAR_SINK_FILTER_RESET
2022-07-20 11:20:27;29.52003;25;95;95;0;-0.003864861;0.01017056;0;0;0;759582.3;;110.7118;3837.302;87169.16;9.720734;29.52003;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98595;4.976006;3.300201;29.96898;-0.003864861;4;90;0;0;0;0.1014709;-0.003671646;0.09088516;-0.003099442;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828934;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:28;29.50172;25;95;95;0;-0.003914356;0.01057033;0;0;0;759533.9;;110.7047;3837.327;87178.45;9.713196;29.50172;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98924;4.976034;3.299881;29.97853;-0.003914356;4;90;0;0;0;0.1013756;-0.004577637;0.09059906;-0.004243851;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828931;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:29;29.49867;25;95;95;0;-0.00382042;0.01051331;0;0;0;759525.8;;110.7035;3837.376;87197.15;9.697845;29.49867;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98869;4.977036;3.300545;29.99698;-0.00382042;4;90;0;0;0;0.1015663;-0.003051758;0.09098053;-0.004816055;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828935;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:20:30;29.47029;25;95;95;0;-0.003785706;0.01020832;0;0;0;759450.4;;110.6925;3837.405;87208.02;9.690338;29.47029;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98924;4.976406;3.300751;30.01505;-0.003785706;4;90;0;0;0;0.1015663;-0.002717972;0.08888245;-0.003480911;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828959;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:31;29.49141;25;95;95;0;-0.003812981;0.01034031;0;0;0;759506.6;;110.7007;3837.403;87207.17;9.691376;29.49141;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98965;4.976435;3.299995;30.02148;-0.003812981;4;90;0;0;0;0.1004219;-0.003147125;0.09174347;-0.005149841;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828964;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:20:32;29.49193;25;95;95;0;-0.0038414;0.01041317;0;0;0;759507.9;;110.7009;3837.394;87203.99;9.692902;29.49193;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98691;4.977064;3.300568;30.02021;-0.0038414;4;90;0;0;0;0.09918213;-0.004148483;0.09098053;-0.003147125;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828968;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:20:33;29.4973;25;95;95;0;-0.003883171;0.01024399;0;0;0;759522.3;;110.7029;3837.349;87186.76;9.70639;29.4973;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.9913;4.976749;3.299789;30.02617;-0.003883171;4;90;0;0;0;0.1016617;-0.003290176;0.09250641;-0.004339218;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828941;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:34;29.49135;25;95;95;0;-0.00378561;0.0101799;0;0;0;759506.3;;110.7006;3837.361;87191.53;9.702362;29.49135;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.9913;4.976292;3.299835;30.04058;-0.00378561;4;90;0;0;0;0.1008034;-0.003194809;0.09250641;-0.003814697;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828936;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:20:35;29.48384;25;95;95;0;-0.003835297;0.01012535;0;0;0;759486.4;;110.6977;3837.393;87203.63;9.691223;29.48384;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98965;4.976435;3.300888;30.06832;-0.003835297;4;90;0;0;0;0.09946823;-0.004911423;0.09040833;-0.004482269;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828946;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:20:36;29.49144;25;95;95;0;-0.003811646;0.01025009;0;0;0;759506.6;;110.7007;3837.469;87231.99;9.672546;29.49144;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98911;4.976807;3.30043;30.05552;-0.003811646;4;90;0;0;0;0.1011848;-0.002527237;0.09012222;-0.004053116;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828961;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:37;29.50175;25;95;95;0;-0.003885174;0.0100153;0;0;0;759533.9;;110.7047;3837.488;87239.08;9.664642;29.50175;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98979;4.976778;3.30043;30.06635;-0.003885174;4;90;0;0;0;0.1004219;-0.003767014;0.09050369;-0.004863739;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828959;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:38;29.49547;25;95;95;0;-0.003843212;0.01011601;0;0;0;759517.3;;110.7022;3837.527;87253.88;9.656555;29.49547;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98911;4.976549;3.299583;30.07426;-0.003843212;4;90;0;0;0;0.1009941;-0.004720688;0.09031296;-0.003051758;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828938;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:20:39;29.47737;25;95;95;0;-0.003826523;0.01024285;0;0;0;759469.3;;110.6952;3837.551;87262.95;9.644073;29.47737;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98814;4.977036;3.30098;30.07899;-0.003826523;4;90;0;0;0;0.1013756;-0.003528595;0.0916481;-0.003862381;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.82895;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:40;29.46294;25;95;95;0;-0.003763676;0.01014271;0;0;0;759431;;110.6896;3837.578;87273.23;9.641022;29.46294;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.99048;4.976521;3.30027;30.10161;-0.003763676;4;90;0;0;0;0.1012802;-0.003623962;0.08974075;-0.003528595;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828953;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:20:41;29.45232;25;95;95;0;-0.00391016;0.0100872;0;0;0;759402.9;;110.6855;3837.583;87275.3;9.62915;29.45232;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.99062;4.977179;3.300362;30.09973;-0.00391016;4;90;0;0;0;0.09918213;-0.003242493;0.09222031;-0.003385544;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828957;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:42;29.45396;25;95;95;0;-0.003838826;0.01016636;0;0;0;759407.3;;110.6861;3837.598;87281.05;9.629669;29.45396;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98663;4.976492;3.300613;30.1161;-0.003838826;4;90;0;0;0;0.1015663;-0.003767014;0.09069443;-0.004148483;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828957;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:43;29.46147;25;95;95;0;-0.003871441;0.01019745;0;0;0;759427.1;;110.6891;3837.598;87280.81;9.629059;29.46147;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98553;4.976463;3.300522;30.1122;-0.003871441;4;90;0;0;0;0.1015663;-0.003862381;0.09069443;-0.004339218;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828927;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:20:44;29.4727;25;95;95;0;-0.003918839;0.01008377;0;0;0;759456.9;;110.6934;3837.581;87274.32;9.636932;29.4727;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98856;4.976778;3.300774;30.12263;-0.003918839;4;90;0;0;0;0.1008987;-0.001907349;0.08850098;-0.003194809;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828954;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:20:45;29.4695;25;95;95;0;-0.003812504;0.01006565;0;0;0;759448.3;;110.6922;3837.563;87267.47;9.640381;29.4695;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98759;4.976349;3.300224;30.12646;-0.003812504;4;90;0;0;0;0.1006126;-0.003385544;0.09002686;-0.002813339;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828949;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:20:46;29.4778;25;95;95;0;-0.003858471;0.01022511;0;0;0;759470.3;;110.6954;3837.563;87267.84;9.640045;29.4778;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98856;4.976835;3.299995;30.14938;-0.003858471;4;90;0;0;0;0.09994507;-0.002908707;0.0910759;-0.002861023;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828948;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:47;29.48558;25;95;95;0;-0.003959084;0.01003075;0;0;0;759491;;110.6984;3837.551;87263.19;9.64386;29.48558;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.99048;4.976807;3.30011;30.16811;-0.003959084;4;90;0;0;0;0.0998497;-0.002241135;0.08850098;-0.004291534;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828922;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:48;29.49336;25;95;95;0;-0.003891182;0.01016483;0;0;0;759511.7;;110.7014;3837.516;87249.84;9.654785;29.49336;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98828;4.976063;3.300636;30.15641;-0.003891182;4;90;0;0;0;0.1012802;-0.003004074;0.09059906;-0.003004074;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828921;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:49;29.49052;25;95;95;0;-0.003765488;0.009816363;0;0;0;759504.3;;110.7003;3837.504;87245.32;9.658508;29.49052;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98622;4.976349;3.300797;30.16684;-0.003765488;4;90;0;0;0;0.100708;-0.00243187;0.0910759;-0.003576279;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.828904;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:20:50;29.4547;25;95;95;0;-0.003721428;0.01023216;0;0;0;759409;;110.6864;3837.461;87229.05;9.671722;29.4547;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98924;4.976721;3.301003;30.17556;-0.003721428;4;90;0;0;0;0.1002312;-0.003767014;0.08916855;-0.003671646;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1265;8;0;0;0;0;9.828941;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:20:51;29.45363;25;95;95;0;-0.00382824;0.01017952;0;0;0;759406.3;;110.686;3837.418;87212.91;9.684937;29.45363;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98924;4.976521;3.300636;30.17309;-0.00382824;4;90;0;0;0;0.100708;-0.00333786;0.09021759;-0.002908707;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1265;8;0;0;0;0;9.828911;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:52;29.45372;25;95;95;0;-0.003936291;0.009917833;0;0;0;759406.6;;110.6861;3837.413;87210.84;9.686615;29.45372;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98622;4.977007;3.300751;30.19353;-0.003936291;4;90;0;0;0;0.09975433;-0.003194809;0.09021759;-0.004816055;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1265;8;0;0;0;0;9.828911;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:53;29.46181;25;95;95;0;-0.003897953;0.01009236;0;0;0;759428;;110.6892;3837.416;87212.18;9.685913;29.46181;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98718;4.976063;3.300247;30.19378;-0.003897953;4;90;0;0;0;0.1015663;-0.002908707;0.09031296;-0.003528595;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1265;8;0;0;0;0;9.828919;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:20:54;29.44978;25;95;95;0;-0.00379076;0.01006832;0;0;0;759396.1;;110.6845;3837.471;87232.97;9.670319;29.44978;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98952;4.976234;3.299881;30.19685;-0.00379076;4;90;0;0;0;0.1014709;-0.0041008;0.0910759;-0.00462532;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1265;8;0;0;0;0;9.828928;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:55;29.46373;25;95;95;0;-0.003899765;0.01006374;0;0;0;759433.3;;110.6899;3837.533;87256.45;9.643646;29.46373;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98622;4.976492;3.300453;30.19844;-0.003899765;4;90;0;0;0;0.1012802;-0.002717972;0.0910759;-0.004768372;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1288;8;0;0;0;0;9.828926;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:56;29.45558;25;95;95;0;-0.003862667;0.01025696;0;0;0;759411.4;;110.6868;3837.559;87266;9.642303;29.45558;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98842;4.976492;3.300568;30.21511;-0.003862667;4;90;0;0;0;0.0998497;-0.003957748;0.09155273;-0.003910065;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1288;8;0;0;0;0;9.828926;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:57;29.45253;25;95;95;0;-0.003838158;0.01000424;0;0;0;759403.4;;110.6856;3837.56;87266.49;9.641113;29.45253;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98965;4.976206;3.300224;30.22852;-0.003838158;4;90;0;0;0;0.1015663;-0.002574921;0.09183884;-0.004053116;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1288;8;0;0;0;0;9.828898;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:20:58;29.46956;25;95;95;0;-0.003870392;0.01003875;0;0;0;759448.6;;110.6922;3837.564;87268.2;9.639709;29.46956;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98828;4.975748;3.300133;30.23289;-0.003870392;4;90;0;0;0;0.1010895;-0.003147125;0.09098053;-0.004243851;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1288;8;0;0;0;0;9.828921;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:20:59;29.48216;25;95;95;0;-0.003866673;0.01014271;0;0;0;759482;;110.6971;3837.558;87265.76;9.641724;29.48216;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98842;4.976807;3.300774;30.25617;-0.003866673;4;90;0;0;0;0.0995636;-0.003767014;0.09050369;-0.003671646;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1288;8;0;0;0;0;9.82893;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:21:00;29.47356;25;95;95;0;-0.003807545;0.01013794;0;0;0;759459.1;;110.6937;3837.534;87256.82;9.642548;29.47356;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98746;4.976549;3.299698;30.25979;-0.003807545;4;90;0;0;0;0.1009941;-0.003290176;0.09202957;-0.003767014;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1288;8;0;0;0;0;9.828875;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:21:01;29.47975;25;95;95;0;-0.003740215;0.009980772;0;0;0;759475.6;;110.6961;3837.524;87253.03;9.656769;29.47975;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98842;4.976664;3.300888;30.26629;-0.003740215;4;90;0;0;0;0.1004219;-0.002908707;0.09183884;-0.004816055;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1288;8;0;0;0;0;9.828907;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
